,common name,ens id
19763,Vmn1r227,https://www.targetvalidation.org/target/ENSG00000196131/associations
19764,Vmn1r231,https://www.targetvalidation.org/target/ENSG00000196131/associations
19765,Vmn1r230,https://www.targetvalidation.org/target/ENSG00000196131/associations
19766,Vmn1r234,https://www.targetvalidation.org/target/ENSG00000196131/associations
19767,Vmn1r235,https://www.targetvalidation.org/target/ENSG00000228567/associations
19768,Vmn1r237,https://www.targetvalidation.org/target/ENSG00000196131/associations
19769,Vmn1r236,https://www.targetvalidation.org/target/ENSG00000196131/associations
19770,Vmn1r233,https://www.targetvalidation.org/target/ENSG00000228567/associations
19771,Vmn1r73,https://www.targetvalidation.org/target/ENSG00000178201/associations
19772,Vmn1r80,https://www.targetvalidation.org/target/ENSG00000228567/associations
19773,Vmn1r76,https://www.targetvalidation.org/target/ENSG00000228567/associations
19774,Vmn1r74,https://www.targetvalidation.org/target/ENSG00000228567/associations
19775,Vmn1r75,https://www.targetvalidation.org/target/ENSG00000228567/associations
19776,Vmn1r78,https://www.targetvalidation.org/target/ENSG00000228567/associations
19777,Vmn1r83,https://www.targetvalidation.org/target/ENSG00000228567/associations
19778,Vmn1r81,https://www.targetvalidation.org/target/ENSG00000228567/associations
19779,Vmn1r-ps103,https://www.targetvalidation.org/target/Unknown/associations
19780,Vmn1r200,https://www.targetvalidation.org/target/ENSG00000090104/associations
19781,Vmn1r199,https://www.targetvalidation.org/target/Unknown/associations
19782,Vmn1r214,https://www.targetvalidation.org/target/ENSG00000117318/associations
19783,Vmn1r213,https://www.targetvalidation.org/target/ENSG00000117318/associations
19784,Vmn1r206,https://www.targetvalidation.org/target/ENSG00000090104/associations
19785,Vmn1r205,https://www.targetvalidation.org/target/ENSG00000090104/associations
19786,Vmn1r208,https://www.targetvalidation.org/target/ENSG00000090104/associations
19787,Vmn1r215,https://www.targetvalidation.org/target/ENSG00000117318/associations
19788,Vmn1r198,https://www.targetvalidation.org/target/Unknown/associations
19789,Vmn1r201,https://www.targetvalidation.org/target/ENSG00000090104/associations
19790,Vmn1r218,https://www.targetvalidation.org/target/ENSG00000117318/associations
19791,Vmn1r195,https://www.targetvalidation.org/target/Unknown/associations
19792,Vmn1r202,https://www.targetvalidation.org/target/ENSG00000090104/associations
19793,Vmn1r193,https://www.targetvalidation.org/target/Unknown/associations
19794,Vmn1r89,https://www.targetvalidation.org/target/Unknown/associations
19795,Vmn1r87,https://www.targetvalidation.org/target/Unknown/associations
19796,Vmn1r70,https://www.targetvalidation.org/target/ENSG00000228567/associations
19797,Vmn1r67,https://www.targetvalidation.org/target/ENSG00000196131/associations
19798,Vmn1r66,https://www.targetvalidation.org/target/ENSG00000196131/associations
19799,Vmn1r185,https://www.targetvalidation.org/target/ENSG00000196131/associations
19800,Vmn1r84,https://www.targetvalidation.org/target/ENSG00000228567/associations
19801,Vmn1r82,https://www.targetvalidation.org/target/ENSG00000178201/associations
19802,Vmn1r210,https://www.targetvalidation.org/target/ENSG00000122852/associations
19803,Vmn1r203,https://www.targetvalidation.org/target/ENSG00000090104/associations
19804,Vmn1r220,https://www.targetvalidation.org/target/Unknown/associations
19805,Vmn1r219,https://www.targetvalidation.org/target/ENSG00000117318/associations
19806,Vmn1r217,https://www.targetvalidation.org/target/ENSG00000117318/associations
19807,Vmn1r222,https://www.targetvalidation.org/target/Unknown/associations
19808,Vmn1r212,https://www.targetvalidation.org/target/ENSG00000117318/associations
19809,Vmn1r211,https://www.targetvalidation.org/target/ENSG00000117318/associations
19810,Vmn1r197,https://www.targetvalidation.org/target/Unknown/associations
19811,Vmn1r216,https://www.targetvalidation.org/target/ENSG00000117318/associations
19812,Acot3,https://www.targetvalidation.org/target/ENSG00000184227/associations
19813,Acot4,https://www.targetvalidation.org/target/ENSG00000177465/associations
19814,Havcr1,https://www.targetvalidation.org/target/ENSG00000113249/associations
19815,Timd2,https://www.targetvalidation.org/target/ENSG00000196189/associations
19816,Havcr2,https://www.targetvalidation.org/target/ENSG00000135077/associations
19817,Slc12a8,https://www.targetvalidation.org/target/ENSG00000221955/associations
19818,Trpm8,https://www.targetvalidation.org/target/ENSG00000144481/associations
19819,Bnipl,https://www.targetvalidation.org/target/ENSG00000163141/associations
19820,Elovl5,https://www.targetvalidation.org/target/ENSG00000012660/associations
19821,Slc22a27,https://www.targetvalidation.org/target/ENSG00000112499/associations
19822,Rgs3,https://www.targetvalidation.org/target/ENSG00000138835/associations
19823,Slc26a6,https://www.targetvalidation.org/target/ENSG00000225697/associations
19824,Vmn1r27,https://www.targetvalidation.org/target/Unknown/associations
19825,Il17rd,https://www.targetvalidation.org/target/ENSG00000144730/associations
19826,Gpr37l1,https://www.targetvalidation.org/target/ENSG00000170075/associations
19827,Dst,https://www.targetvalidation.org/target/ENSG00000151914/associations
19828,Fdps,https://www.targetvalidation.org/target/ENSG00000160752/associations
19829,Kif2c,https://www.targetvalidation.org/target/ENSG00000142945/associations
19830,Trpm2,https://www.targetvalidation.org/target/ENSG00000142185/associations
19831,Tymp,https://www.targetvalidation.org/target/ENSG00000025708/associations
19832,Yipf2,https://www.targetvalidation.org/target/ENSG00000130733/associations
19833,Calml4,https://www.targetvalidation.org/target/ENSG00000129007/associations
19834,Adcy3,https://www.targetvalidation.org/target/ENSG00000138031/associations
19835,Dgkz,https://www.targetvalidation.org/target/ENSG00000149091/associations
19836,Cd99l2,https://www.targetvalidation.org/target/ENSG00000102181/associations
19837,Apobr,https://www.targetvalidation.org/target/ENSG00000184730/associations
19838,H1foo,https://www.targetvalidation.org/target/ENSG00000178804/associations
19839,Fam172a,https://www.targetvalidation.org/target/ENSG00000113391/associations
19840,Bmf,https://www.targetvalidation.org/target/ENSG00000104081/associations
19841,Nme7,https://www.targetvalidation.org/target/ENSG00000143156/associations
19842,Mical1,https://www.targetvalidation.org/target/ENSG00000135596/associations
19843,Triobp,https://www.targetvalidation.org/target/ENSG00000100106/associations
19844,Rdbp,https://www.targetvalidation.org/target/ENSG00000204356/associations
19845,1700088E04Rik,https://www.targetvalidation.org/target/ENSG00000128346/associations
19846,D17H6S56E-3,https://www.targetvalidation.org/target/Unknown/associations
19847,D16H22S680E,https://www.targetvalidation.org/target/Unknown/associations
19848,Spg21,https://www.targetvalidation.org/target/ENSG00000090487/associations
19849,Cherp,https://www.targetvalidation.org/target/ENSG00000085872/associations
19850,Exosc5,https://www.targetvalidation.org/target/ENSG00000077348/associations
19851,Fam3c,https://www.targetvalidation.org/target/ENSG00000196937/associations
19852,Ubfd1,https://www.targetvalidation.org/target/ENSG00000103353/associations
19853,Zcchc7,https://www.targetvalidation.org/target/ENSG00000147905/associations
19854,Gfm1,https://www.targetvalidation.org/target/ENSG00000168827/associations
19855,Usp39,https://www.targetvalidation.org/target/ENSG00000168883/associations
19856,Larp7,https://www.targetvalidation.org/target/ENSG00000174720/associations
19857,D6Wsu163e,https://www.targetvalidation.org/target/ENSG00000047621/associations
19858,Gldc,https://www.targetvalidation.org/target/ENSG00000178445/associations
19859,Med10,https://www.targetvalidation.org/target/ENSG00000133398/associations
19860,Atp5o,https://www.targetvalidation.org/target/ENSG00000241837/associations
19861,D11Wsu99e,https://www.targetvalidation.org/target/Unknown/associations
19862,Tomm70a,https://www.targetvalidation.org/target/ENSG00000154174/associations
19863,Aldh7a1,https://www.targetvalidation.org/target/ENSG00000164904/associations
19864,D10Jhu81e,https://www.targetvalidation.org/target/Unknown/associations
19865,Praf2,https://www.targetvalidation.org/target/ENSG00000243279/associations
19866,Ccdc22,https://www.targetvalidation.org/target/ENSG00000101997/associations
19867,Otud5,https://www.targetvalidation.org/target/ENSG00000068308/associations
19868,Ppp1r3f,https://www.targetvalidation.org/target/ENSG00000049769/associations
19869,Pim2,https://www.targetvalidation.org/target/ENSG00000102096/associations
19870,Fam50a,https://www.targetvalidation.org/target/ENSG00000071859/associations
19871,Txlnb,https://www.targetvalidation.org/target/ENSG00000164440/associations
19872,Arhgap4,https://www.targetvalidation.org/target/ENSG00000089820/associations
19873,Tssc4,https://www.targetvalidation.org/target/ENSG00000184281/associations
19874,Hps4,https://www.targetvalidation.org/target/ENSG00000100099/associations
19875,Lass1,https://www.targetvalidation.org/target/ENSG00000223802/associations
19876,Olr1,https://www.targetvalidation.org/target/ENSG00000173391/associations
19877,Syt17,https://www.targetvalidation.org/target/ENSG00000103528/associations
19878,Dgkg,https://www.targetvalidation.org/target/ENSG00000058866/associations
19879,Cds2,https://www.targetvalidation.org/target/ENSG00000101290/associations
19880,Atp12a,https://www.targetvalidation.org/target/ENSG00000075673/associations
19881,Bspry,https://www.targetvalidation.org/target/ENSG00000119411/associations
19882,5033411D12Rik,https://www.targetvalidation.org/target/Unknown/associations
19883,Tmc2,https://www.targetvalidation.org/target/ENSG00000149488/associations
19884,Mvd,https://www.targetvalidation.org/target/ENSG00000167508/associations
19885,Socs7,https://www.targetvalidation.org/target/ENSG00000274211/associations
19886,Prpf8,https://www.targetvalidation.org/target/ENSG00000174231/associations
19887,Casc3,https://www.targetvalidation.org/target/ENSG00000108349/associations
19888,Pcdha9,https://www.targetvalidation.org/target/ENSG00000204961/associations
19889,Pcdha3,https://www.targetvalidation.org/target/ENSG00000255408/associations
19890,Pcdha12,https://www.targetvalidation.org/target/ENSG00000251664/associations
19891,Dnajc28,https://www.targetvalidation.org/target/ENSG00000177692/associations
19892,Sardh,https://www.targetvalidation.org/target/ENSG00000123453/associations
19893,Nlgn1,https://www.targetvalidation.org/target/ENSG00000169760/associations
19894,Tab2,https://www.targetvalidation.org/target/ENSG00000055208/associations
19895,Ufsp2,https://www.targetvalidation.org/target/ENSG00000109775/associations
19896,Eif4a3,https://www.targetvalidation.org/target/ENSG00000141543/associations
19897,Mpst,https://www.targetvalidation.org/target/ENSG00000128309/associations
19898,Nadk,https://www.targetvalidation.org/target/ENSG00000008130/associations
19899,Stab1,https://www.targetvalidation.org/target/ENSG00000010327/associations
19900,Stab2,https://www.targetvalidation.org/target/ENSG00000136011/associations
19901,Pkhd1l1,https://www.targetvalidation.org/target/ENSG00000205038/associations
19902,Med9,https://www.targetvalidation.org/target/ENSG00000141026/associations
19903,Shkbp1,https://www.targetvalidation.org/target/ENSG00000160410/associations
19904,Edem1,https://www.targetvalidation.org/target/ENSG00000134109/associations
19905,Butr1,https://www.targetvalidation.org/target/Unknown/associations
19906,Ash1l,https://www.targetvalidation.org/target/ENSG00000116539/associations
19907,Luc7l2,https://www.targetvalidation.org/target/ENSG00000146963/associations
19908,Bcas3,https://www.targetvalidation.org/target/ENSG00000141376/associations
19909,Lrrc4,https://www.targetvalidation.org/target/ENSG00000128594/associations
19910,Rspo1,https://www.targetvalidation.org/target/ENSG00000169218/associations
19911,Wfdc12,https://www.targetvalidation.org/target/ENSG00000168703/associations
19912,Wfdc15b,https://www.targetvalidation.org/target/Unknown/associations
19913,Cys1,https://www.targetvalidation.org/target/ENSG00000205795/associations
19914,Gnb5,https://www.targetvalidation.org/target/ENSG00000069966/associations
19915,Lsm10,https://www.targetvalidation.org/target/ENSG00000181817/associations
19916,Sdpr,https://www.targetvalidation.org/target/ENSG00000168497/associations
19917,Nap1l3,https://www.targetvalidation.org/target/ENSG00000186310/associations
19918,Fam165b,https://www.targetvalidation.org/target/ENSG00000205670/associations
19919,Ssx2ip,https://www.targetvalidation.org/target/ENSG00000117155/associations
19920,Mthfd1,https://www.targetvalidation.org/target/ENSG00000100714/associations
19921,Fam50b,https://www.targetvalidation.org/target/ENSG00000145945/associations
19922,Nop2,https://www.targetvalidation.org/target/ENSG00000111641/associations
19923,Ppp2r4,https://www.targetvalidation.org/target/ENSG00000119383/associations
19924,Plxnb2,https://www.targetvalidation.org/target/ENSG00000196576/associations
19925,Prom2,https://www.targetvalidation.org/target/ENSG00000155066/associations
19926,Tmem47,https://www.targetvalidation.org/target/ENSG00000147027/associations
19927,Plekhg2,https://www.targetvalidation.org/target/ENSG00000090924/associations
19928,Hexim1,https://www.targetvalidation.org/target/ENSG00000186834/associations
19929,Cdipt,https://www.targetvalidation.org/target/ENSG00000103502/associations
19930,Phf21a,https://www.targetvalidation.org/target/ENSG00000135365/associations
19931,Slc25a36,https://www.targetvalidation.org/target/ENSG00000114120/associations
19932,4933424B01Rik,https://www.targetvalidation.org/target/Unknown/associations
19933,Tmlhe,https://www.targetvalidation.org/target/ENSG00000185973/associations
19934,Dbh,https://www.targetvalidation.org/target/ENSG00000123454/associations
19935,Pou4f2,https://www.targetvalidation.org/target/ENSG00000151615/associations
19936,Pou4f3,https://www.targetvalidation.org/target/ENSG00000091010/associations
19937,Cabp7,https://www.targetvalidation.org/target/ENSG00000100314/associations
19938,Zfp286,https://www.targetvalidation.org/target/ENSG00000198939/associations
19939,Wdr81,https://www.targetvalidation.org/target/ENSG00000167716/associations
19940,Ttc36,https://www.targetvalidation.org/target/ENSG00000172425/associations
19941,Ripk2,https://www.targetvalidation.org/target/ENSG00000104312/associations
19942,Ell2,https://www.targetvalidation.org/target/ENSG00000118985/associations
19943,Rfpl4,https://www.targetvalidation.org/target/ENSG00000223638/associations
19944,Abcg4,https://www.targetvalidation.org/target/ENSG00000172350/associations
19945,Rassf3,https://www.targetvalidation.org/target/ENSG00000153179/associations
19946,Cspg4,https://www.targetvalidation.org/target/ENSG00000173546/associations
19947,Nr5a1,https://www.targetvalidation.org/target/ENSG00000136931/associations
19948,Csnk1d,https://www.targetvalidation.org/target/ENSG00000141551/associations
19949,Vps54,https://www.targetvalidation.org/target/ENSG00000143952/associations
19950,Muted,https://www.targetvalidation.org/target/ENSG00000188428/associations
19951,Tnip2,https://www.targetvalidation.org/target/ENSG00000168884/associations
19952,Rbm47,https://www.targetvalidation.org/target/ENSG00000163694/associations
19953,Csda,https://www.targetvalidation.org/target/ENSG00000060138/associations
19954,Coro6,https://www.targetvalidation.org/target/ENSG00000167549/associations
19955,Coro6,https://www.targetvalidation.org/target/ENSG00000167549/associations
19956,Coro6,https://www.targetvalidation.org/target/ENSG00000167549/associations
19957,Chodl,https://www.targetvalidation.org/target/ENSG00000154645/associations
19958,Emr4,https://www.targetvalidation.org/target/Unknown/associations
19959,Dnajc17,https://www.targetvalidation.org/target/ENSG00000104129/associations
19960,Spats2,https://www.targetvalidation.org/target/ENSG00000123352/associations
19961,Zfp192,https://www.targetvalidation.org/target/ENSG00000184517/associations
19962,Slc6a20a,https://www.targetvalidation.org/target/ENSG00000103546/associations
19963,Slc39a6,https://www.targetvalidation.org/target/ENSG00000141424/associations
19964,Ogt,https://www.targetvalidation.org/target/ENSG00000147162/associations
19965,Hlcs,https://www.targetvalidation.org/target/ENSG00000159267/associations
19966,Satb2,https://www.targetvalidation.org/target/ENSG00000119042/associations
19967,Rab40b,https://www.targetvalidation.org/target/ENSG00000141542/associations
19968,Clca4,https://www.targetvalidation.org/target/ENSG00000016602/associations
19969,Fus,https://www.targetvalidation.org/target/ENSG00000089280/associations
19970,Carf,https://www.targetvalidation.org/target/ENSG00000240849/associations
19971,Spag4,https://www.targetvalidation.org/target/ENSG00000061656/associations
19972,Asb18,https://www.targetvalidation.org/target/ENSG00000182177/associations
19973,Agap3,https://www.targetvalidation.org/target/ENSG00000133612/associations
19974,Rab40c,https://www.targetvalidation.org/target/ENSG00000197562/associations
19975,Gbgt1,https://www.targetvalidation.org/target/ENSG00000148288/associations
19976,Plac8,https://www.targetvalidation.org/target/ENSG00000145287/associations
19977,Cytip,https://www.targetvalidation.org/target/ENSG00000115165/associations
19978,Arap3,https://www.targetvalidation.org/target/ENSG00000120318/associations
19979,Dppa3,https://www.targetvalidation.org/target/ENSG00000187569/associations
19980,Defb9,https://www.targetvalidation.org/target/ENSG00000171711/associations
19981,Defb7,https://www.targetvalidation.org/target/ENSG00000186572/associations
19982,Defb11,https://www.targetvalidation.org/target/ENSG00000203970/associations
19983,Defb15,https://www.targetvalidation.org/target/ENSG00000215547/associations
19984,Defb13,https://www.targetvalidation.org/target/ENSG00000214642/associations
19985,Defb35,https://www.targetvalidation.org/target/ENSG00000186562/associations
19986,Defb10,https://www.targetvalidation.org/target/ENSG00000203970/associations
19987,Onecut3,https://www.targetvalidation.org/target/ENSG00000205922/associations
19988,Atxn7,https://www.targetvalidation.org/target/ENSG00000285258/associations
19989,Rhbdl3,https://www.targetvalidation.org/target/ENSG00000141314/associations
19990,Cog8,https://www.targetvalidation.org/target/ENSG00000213380/associations
19991,Fgd4,https://www.targetvalidation.org/target/ENSG00000139132/associations
19992,Fgd4,https://www.targetvalidation.org/target/ENSG00000139132/associations
19993,Fgd4,https://www.targetvalidation.org/target/ENSG00000139132/associations
19994,Nol6,https://www.targetvalidation.org/target/ENSG00000165271/associations
19995,Pla2g16,https://www.targetvalidation.org/target/ENSG00000176485/associations
19996,Pth2r,https://www.targetvalidation.org/target/ENSG00000144407/associations
19997,Galnt2,https://www.targetvalidation.org/target/ENSG00000143641/associations
19998,Cdc26,https://www.targetvalidation.org/target/ENSG00000176386/associations
19999,Reep6,https://www.targetvalidation.org/target/ENSG00000115255/associations
20000,Ece2,https://www.targetvalidation.org/target/ENSG00000145194/associations
20001,Braf,https://www.targetvalidation.org/target/ENSG00000157764/associations
20002,Mcfd2,https://www.targetvalidation.org/target/ENSG00000180398/associations
20003,Moxd2,https://www.targetvalidation.org/target/ENSG00000240268/associations
20004,Ugp2,https://www.targetvalidation.org/target/ENSG00000169764/associations
20005,Wnt9a,https://www.targetvalidation.org/target/ENSG00000143816/associations
20006,Il31ra,https://www.targetvalidation.org/target/ENSG00000164509/associations
20007,Mylk,https://www.targetvalidation.org/target/ENSG00000065534/associations
20008,Catsper1,https://www.targetvalidation.org/target/ENSG00000175294/associations
20009,Sh3glb2,https://www.targetvalidation.org/target/ENSG00000148341/associations
20010,Kif18a,https://www.targetvalidation.org/target/ENSG00000121621/associations
20011,Gatad2b,https://www.targetvalidation.org/target/ENSG00000143614/associations
20012,Car9,https://www.targetvalidation.org/target/ENSG00000107159/associations
20013,Acer2,https://www.targetvalidation.org/target/ENSG00000177076/associations
20014,Vasn,https://www.targetvalidation.org/target/ENSG00000168140/associations
20015,Stard7,https://www.targetvalidation.org/target/ENSG00000084090/associations
20016,Fktn,https://www.targetvalidation.org/target/ENSG00000106692/associations
20017,Otoa,https://www.targetvalidation.org/target/ENSG00000155719/associations
20018,Mllt6,https://www.targetvalidation.org/target/ENSG00000275023/associations
20019,Dph1,https://www.targetvalidation.org/target/ENSG00000108963/associations
20020,Osbpl2,https://www.targetvalidation.org/target/ENSG00000130703/associations
20021,Arl6ip4,https://www.targetvalidation.org/target/ENSG00000182196/associations
20022,Ces3b,https://www.targetvalidation.org/target/ENSG00000172828/associations
20023,Slc6a13,https://www.targetvalidation.org/target/ENSG00000010379/associations
20024,Commd1,https://www.targetvalidation.org/target/ENSG00000173163/associations
20025,Zfp52,https://www.targetvalidation.org/target/ENSG00000065029/associations
20026,Zmynd11,https://www.targetvalidation.org/target/ENSG00000015171/associations
20027,Tbc1d19,https://www.targetvalidation.org/target/ENSG00000109680/associations
20028,2900011O08Rik,https://www.targetvalidation.org/target/ENSG00000090339/associations
20029,Zfp639,https://www.targetvalidation.org/target/ENSG00000121864/associations
20030,Sec14l2,https://www.targetvalidation.org/target/ENSG00000100003/associations
20031,Snap47,https://www.targetvalidation.org/target/ENSG00000143740/associations
20032,Tbc1d10b,https://www.targetvalidation.org/target/ENSG00000169221/associations
20033,Zfp622,https://www.targetvalidation.org/target/ENSG00000196670/associations
20034,Angel1,https://www.targetvalidation.org/target/ENSG00000013523/associations
20035,Tmem214,https://www.targetvalidation.org/target/ENSG00000119777/associations
20036,Fam64a,https://www.targetvalidation.org/target/ENSG00000129195/associations
20037,Ccdc21,https://www.targetvalidation.org/target/ENSG00000130695/associations
20038,Rnf126,https://www.targetvalidation.org/target/ENSG00000070423/associations
20039,Arhgap17,https://www.targetvalidation.org/target/ENSG00000140750/associations
20040,Zc3h11a,https://www.targetvalidation.org/target/ENSG00000058673/associations
20041,Kazn,https://www.targetvalidation.org/target/ENSG00000189337/associations
20042,Cabp4,https://www.targetvalidation.org/target/ENSG00000175544/associations
20043,Nmnat3,https://www.targetvalidation.org/target/ENSG00000163864/associations
20044,Tmem38a,https://www.targetvalidation.org/target/ENSG00000072954/associations
20045,Mudeng,https://www.targetvalidation.org/target/ENSG00000053770/associations
20046,Cdkal1,https://www.targetvalidation.org/target/ENSG00000145996/associations
20047,Cpa5,https://www.targetvalidation.org/target/ENSG00000158525/associations
20048,Rab3il1,https://www.targetvalidation.org/target/ENSG00000167994/associations
20049,Slamf7,https://www.targetvalidation.org/target/ENSG00000026751/associations
20050,Bre,https://www.targetvalidation.org/target/ENSG00000158019/associations
20051,Thyn1,https://www.targetvalidation.org/target/ENSG00000151500/associations
20052,2210407C18Rik,https://www.targetvalidation.org/target/ENSG00000169032/associations
20053,Eif3j,https://www.targetvalidation.org/target/ENSG00000104131/associations
20054,Zfp119a,https://www.targetvalidation.org/target/ENSG00000184517/associations
20055,Amhr2,https://www.targetvalidation.org/target/ENSG00000135409/associations
20056,Il23r,https://www.targetvalidation.org/target/ENSG00000162594/associations
20057,Trib1,https://www.targetvalidation.org/target/ENSG00000173334/associations
20058,Spice1,https://www.targetvalidation.org/target/ENSG00000163611/associations
20059,Trib2,https://www.targetvalidation.org/target/ENSG00000071575/associations
20060,Stxbp6,https://www.targetvalidation.org/target/ENSG00000168952/associations
20061,Dlgap5,https://www.targetvalidation.org/target/ENSG00000126787/associations
20062,Lgi4,https://www.targetvalidation.org/target/ENSG00000153902/associations
20063,Myrip,https://www.targetvalidation.org/target/ENSG00000170011/associations
20064,Bivm,https://www.targetvalidation.org/target/ENSG00000270181/associations
20065,Fcgr4,https://www.targetvalidation.org/target/ENSG00000203747/associations
20066,Gas2l1,https://www.targetvalidation.org/target/ENSG00000185340/associations
20067,Galnt7,https://www.targetvalidation.org/target/ENSG00000109586/associations
20068,Crygb,https://www.targetvalidation.org/target/ENSG00000182187/associations
20069,Wt1,https://www.targetvalidation.org/target/ENSG00000184937/associations
20070,Acat1,https://www.targetvalidation.org/target/ENSG00000075239/associations
20071,Slc22a19,https://www.targetvalidation.org/target/ENSG00000175003/associations
20072,Ggt7,https://www.targetvalidation.org/target/ENSG00000131067/associations
20073,Kdm4c,https://www.targetvalidation.org/target/ENSG00000107077/associations
20074,Hectd1,https://www.targetvalidation.org/target/ENSG00000092148/associations
20075,Prdm15,https://www.targetvalidation.org/target/ENSG00000141956/associations
20076,Ankrd33,https://www.targetvalidation.org/target/ENSG00000167612/associations
20077,Tor1aip1,https://www.targetvalidation.org/target/ENSG00000143337/associations
20078,Sgms1,https://www.targetvalidation.org/target/ENSG00000198964/associations
20079,Slc25a38,https://www.targetvalidation.org/target/ENSG00000144659/associations
20080,Tmem63a,https://www.targetvalidation.org/target/ENSG00000196187/associations
20081,Pycr1,https://www.targetvalidation.org/target/ENSG00000183010/associations
20082,Susd4,https://www.targetvalidation.org/target/ENSG00000143502/associations
20083,Metrnl,https://www.targetvalidation.org/target/ENSG00000176845/associations
20084,Slc30a6,https://www.targetvalidation.org/target/ENSG00000152683/associations
20085,Lmcd1,https://www.targetvalidation.org/target/ENSG00000071282/associations
20086,Mtss1,https://www.targetvalidation.org/target/ENSG00000170873/associations
20087,Tmem143,https://www.targetvalidation.org/target/ENSG00000161558/associations
20088,Hnrpll,https://www.targetvalidation.org/target/ENSG00000143889/associations
20089,Chrna2,https://www.targetvalidation.org/target/ENSG00000120903/associations
20090,Depdc7,https://www.targetvalidation.org/target/ENSG00000121690/associations
20091,Tmem40,https://www.targetvalidation.org/target/ENSG00000088726/associations
20092,Prpsap2,https://www.targetvalidation.org/target/ENSG00000141127/associations
20093,Chpt1,https://www.targetvalidation.org/target/ENSG00000111666/associations
20094,Slc39a14,https://www.targetvalidation.org/target/ENSG00000104635/associations
20095,Prdm9,https://www.targetvalidation.org/target/ENSG00000164256/associations
20096,Klhdc8a,https://www.targetvalidation.org/target/ENSG00000162873/associations
20097,Cbx7,https://www.targetvalidation.org/target/ENSG00000100307/associations
20098,Tnrc6b,https://www.targetvalidation.org/target/ENSG00000100354/associations
20099,Slc24a1,https://www.targetvalidation.org/target/ENSG00000074621/associations
20100,Rcor3,https://www.targetvalidation.org/target/ENSG00000117625/associations
20101,Cecr5,https://www.targetvalidation.org/target/ENSG00000069998/associations
20102,Rhbdl1,https://www.targetvalidation.org/target/ENSG00000103269/associations
20103,Camk1g,https://www.targetvalidation.org/target/ENSG00000008118/associations
20104,Ncaph,https://www.targetvalidation.org/target/ENSG00000121152/associations
20105,Ccdc92,https://www.targetvalidation.org/target/ENSG00000119242/associations
20106,Ccdc28a,https://www.targetvalidation.org/target/ENSG00000024862/associations
20107,AI317395,https://www.targetvalidation.org/target/Unknown/associations
20108,Cbara1,https://www.targetvalidation.org/target/ENSG00000107745/associations
20109,Acsl6,https://www.targetvalidation.org/target/ENSG00000164398/associations
20110,Wrap53,https://www.targetvalidation.org/target/ENSG00000141499/associations
20111,Taok1,https://www.targetvalidation.org/target/ENSG00000160551/associations
20112,Utp6,https://www.targetvalidation.org/target/ENSG00000108651/associations
20113,Spata20,https://www.targetvalidation.org/target/ENSG00000006282/associations
20114,Ppp1r1b,https://www.targetvalidation.org/target/ENSG00000131771/associations
20115,Aarsd1,https://www.targetvalidation.org/target/ENSG00000266967/associations
20116,Tmem106a,https://www.targetvalidation.org/target/ENSG00000184988/associations
20117,Dhx8,https://www.targetvalidation.org/target/ENSG00000067596/associations
20118,BC017643,https://www.targetvalidation.org/target/Unknown/associations
20119,Zfp410,https://www.targetvalidation.org/target/ENSG00000181638/associations
20120,Serpina10,https://www.targetvalidation.org/target/ENSG00000140093/associations
20121,Heatr1,https://www.targetvalidation.org/target/ENSG00000119285/associations
20122,Slc17a2,https://www.targetvalidation.org/target/ENSG00000112337/associations
20123,BC018507,https://www.targetvalidation.org/target/Unknown/associations
20124,Sgtb,https://www.targetvalidation.org/target/ENSG00000197860/associations
20125,Ube2e2,https://www.targetvalidation.org/target/ENSG00000182247/associations
20126,Otx2,https://www.targetvalidation.org/target/ENSG00000165588/associations
20127,Zmym5,https://www.targetvalidation.org/target/ENSG00000132950/associations
20128,Mtmr6,https://www.targetvalidation.org/target/ENSG00000139505/associations
20129,Pcca,https://www.targetvalidation.org/target/ENSG00000175198/associations
20130,Ugt3a2,https://www.targetvalidation.org/target/ENSG00000168671/associations
20131,Fam49b,https://www.targetvalidation.org/target/ENSG00000153310/associations
20132,Nrbp2,https://www.targetvalidation.org/target/ENSG00000185189/associations
20133,Eppk1,https://www.targetvalidation.org/target/ENSG00000261150/associations
20134,Ankrd54,https://www.targetvalidation.org/target/ENSG00000100124/associations
20135,Rapgef3,https://www.targetvalidation.org/target/ENSG00000079337/associations
20136,Senp1,https://www.targetvalidation.org/target/ENSG00000079387/associations
20137,Slc7a4,https://www.targetvalidation.org/target/ENSG00000099960/associations
20138,Cyyr1,https://www.targetvalidation.org/target/ENSG00000166265/associations
20139,ORF63,https://www.targetvalidation.org/target/Unknown/associations
20140,Cbs,https://www.targetvalidation.org/target/ENSG00000160200/associations
20141,Slc22a7,https://www.targetvalidation.org/target/ENSG00000137204/associations
20142,Rrp36,https://www.targetvalidation.org/target/ENSG00000124541/associations
20143,Dus3l,https://www.targetvalidation.org/target/ENSG00000141994/associations
20144,Pja2,https://www.targetvalidation.org/target/ENSG00000198961/associations
20145,Mib1,https://www.targetvalidation.org/target/ENSG00000101752/associations
20146,Rprd1a,https://www.targetvalidation.org/target/ENSG00000141425/associations
20147,Lims2,https://www.targetvalidation.org/target/ENSG00000072163/associations
20148,Wdr36,https://www.targetvalidation.org/target/ENSG00000134987/associations
20149,Reep2,https://www.targetvalidation.org/target/ENSG00000132563/associations
